2,25029	2,28329	2,27103	-33	-67,63	-91,02	-85,36	-4,8	-66,09	-66,95	-55,14	-12,03	-69,77	-61,5	-27,43	-58,37	-54,65	0,129622	0,248767	-0,072614	0	0	2,30549	2,334887	2,349704	-12,26	-46,89	-70,28	-64,62	-68,95	-0,210912	-2,525881	-4,708296	0	-1,435869	-1,016163	-1,365539	-4,718041	-2,681528	0,335071	-3,101124	-6,577693	-2,525671	-5,385996	-6,754118	-0,559705	-3,695817	-3,328328	-0,2078	-0,292122	0,420648	0,232987	-0,595888	0,026716	1,152703	1,076849	-0,313036	-2,428362	-2,437786	-2,101734	-1,214886	-5,017	-5,137892	-4,878643	-1,011294	-4,081633	-4,276719	-4,003018	-0,975452	-3,595009	-3,645379	-3,730793	0,226645	-3,113418	-1,730966	-2,452138	1
2,28511	2,25029	2,27052	34,82	1,82	-32,81	-56,2	-0,51	-5,31	-66,6	-67,46	-19,48	-31,51	-89,25	3,03	-24,4	-55,34	0,174529	0,281528	0,183457	0	0	2,288625	2,324816	2,34635	20,23	-12,77	-47,4	-70,79	-65,13	-0,022457	-2,392344	-3,432261	1,715878	1,142328	-0,416387	-0,811803	-4,868672	-2,032804	-0,25974	-4,188202	-5,692483	0,281358	-5,119792	-7,440512	-0,111475	-4,063186	-6,25	0,985472	0,775625	0,690471	1,410266	-0,501528	-1,094428	-0,474947	0,645394	-0,065241	-0,378073	-2,492018	-2,501436	-0,373594	-1,583941	-5,371851	-5,492291	-0,324048	-1,332066	-4,392455	-4,586909	-0,424493	-1,395804	-4,004241	-4,054398	-1,811912	-1,589374	-4,868918	-3,511515	1
2,30305	2,28511	2,30067	17,94	52,76	19,76	-14,87	30,15	29,64	24,84	-36,45	29,09	9,61	-2,42	7,15	10,18	-17,25	-0,25827	-0,038665	-0,076575	0	0	2,279513	2,314298	2,344925	15,56	50,38	17,38	-17,25	-40,64	1,32789	-1,595822	-2,561876	-0,557506	1,148806	-2,954834	1,521429	-0,677786	-2,780578	1,534598	1,610201	-6,516527	3,931228	1,5913	-4,198117	2,822905	2,133421	-4,211405	-0,503513	0,476998	0,268207	0,183482	-1,306371	-1,801347	-2,386501	-1,775113	1,114137	1,048169	0,731852	-1,405646	-0,455419	-0,827312	-2,032147	-5,802805	-0,466239	-0,788777	-1,792094	-4,838214	-0,473155	-0,89564	-1,862355	-4,45845	-0,397444	-2,202155	-1,980501	-5,247011	-1
2,29919	2,30305	2,2909	-3,86	14,08	48,9	15,9	-9,77	20,38	19,87	15,07	14,83	43,92	24,44	3,88	11,03	14,06	-1,238092	-1,816124	-1,229697	0	0	2,28328	2,304456	2,342079	-12,15	5,79	40,61	7,61	-27,02	-0,424659	-1,977648	-4,359733	-0,546129	0,596403	-2,200464	-0,083629	0,613063	-3,676352	-0,888522	0,371058	-7,347148	-0,48341	3,719819	-3,842887	0,715264	3,44292	-0,918957	-0,90127	-1,400245	-0,428571	-0,635481	-0,815956	-2,111668	-2,602606	-3,182985	-0,300713	0,810073	0,744304	0,428938	0,099914	-0,35596	-0,728224	-1,934263	0,535899	0,067162	-0,257104	-1,265798	0,589894	0,113948	-0,311029	-1,283446	-0,307671	-0,703892	-2,503051	-2,282079	1
2,31711	2,29919	2,33627	17,92	14,06	32	66,82	45,37	35,6	65,75	65,24	14,64	29,47	58,56	31,72	35,6	42,75	0,393773	-0,356793	-0,261213	0	0	2,29959	2,305166	2,339636	37,08	33,22	51,16	85,98	52,98	1,980444	2,655734	-1,815943	1,84663	0,725717	-0,109624	2,946198	4,425049	-0,02601	1,284658	1,925223	-3,060593	1,220705	4,691374	-0,92927	1,471601	5,082327	3,331774	-0,218856	-1,118153	-1,616036	-0,646489	-1,106033	-1,912965	-3,194345	-3,679853	1,571347	1,265909	2,394149	2,327347	0	0,099914	-0,35596	-0,728224	0	0,535899	0,067162	-0,257104	0	0,589894	0,113948	-0,311029	2,145387	1,831115	1,426393	-0,411364	1
2,34463	2,31711	2,33137	27,52	45,44	41,58	59,52	-4,9	40,47	30,7	60,85	-5,84	8,8	23,63	-4,9	26,82	30,7	0,259069	0,550827	0,099104	-1	-1	2,314803	2,305743	2,337023	14,26	32,18	28,32	46,26	81,08	-0,209736	2,656944	0,063952	-0,166999	1,121262	0,838595	-0,793522	2,043888	-0,793522	-0,447121	-0,06412	-1,932584	0,105952	0,83812	-0,161611	-1,074202	1,099585	1,656678	-0,246143	-0,46446	-1,361544	-1,858201	0,043134	-1,063376	-1,870656	-3,152589	-0,087573	1,482398	1,177227	2,30448	3,132462	3,132462	3,235506	2,765352	3,133086	3,133086	3,685775	3,202352	2,819075	2,819075	3,425599	2,936235	0,873257	3,037378	2,720362	2,312106	-1
2,33349	2,34463	2,32915	-11,14	16,38	34,3	30,44	-2,22	-7,12	38,25	28,48	30,95	25,11	39,75	19,61	14,71	46,43	-0,506961	-0,116555	-0,344306	-1	-1	2,321923	2,304762	2,33287	-15,48	12,04	29,96	26,1	44,04	-0,095223	2,582228	0,128108	0,258088	1,938963	1,07449	-0,160629	1,965248	-2,249896	-1,191567	-0,369686	-3,101124	-0,239696	1,085071	-0,801709	1,085866	1,471601	1,085866	-0,324929	-0,570273	-0,78788	-1,682049	-0,726802	-0,683982	-1,78245	-2,583862	0,248299	0,160509	1,734378	1,428449	0,737681	3,893251	3,893251	3,997055	0,94127	4,103846	4,103846	4,661738	1,204795	4,057835	4,057835	4,671666	0,714183	1,593676	3,773254	3,453974	0
2,33296	2,33349	2,3336	-0,53	-11,67	15,85	33,77	4,45	2,23	-2,67	42,7	-10,43	20,52	14,68	-15,79	3,82	-1,08	-0,639361	-1,470454	-0,906687	-1	0	2,332598	2,304371	2,330051	0,11	-11,03	16,49	34,41	30,55	0,191057	1,431322	-0,187341	0,58159	0,672776	2,561734	0,026267	-0,926859	-1,579815	-0,12987	-1,76111	-4,063447	-0,187225	-0,320972	-0,987433	-0,05223	-0,05223	0,759982	-0,33089	-0,654744	-0,899276	-1,116164	-0,229564	-0,954698	-0,911976	-2,007922	0,044831	0,293241	0,205412	1,779986	0,967638	1,712457	4,898562	4,898562	0,720392	1,668443	4,853802	4,853802	0,581911	1,793717	4,663359	4,663359	0,490087	1,207771	2,091574	4,281834	1
2,36448	2,33296	2,36015	31,52	30,99	19,85	47,37	26,55	31	28,78	23,88	13,51	3,08	34,03	39,75	23,96	43,57	0,435968	0,075348	0,091919	-1	-1	2,338568	2,31374	2,328768	27,19	26,66	15,52	43,04	60,96	1,137727	3,022829	0,985401	3,047536	3,914351	6,286663	1,070116	0,934273	2,299156	0,315809	-1,008249	0,521221	1,806984	1,372805	3,849098	1,883013	2,935534	6,287594	-0,004918	-0,335793	-0,659631	-0,90415	0,450857	0,220257	-0,508146	-0,465231	0,897948	0,943181	1,193822	1,105204	0,086959	1,055438	1,800905	4,98978	0,073287	0,794207	1,742952	4,930646	0,179447	0,762403	1,976383	4,851174	0,197024	0,688077	1,407175	2,292719	1
2,39792	2,36448	2,38028	33,44	64,96	64,43	53,29	20,13	46,68	51,13	48,91	35,06	48,57	38,14	18,08	57,83	42,04	0,267902	0,587074	0,280418	-1	-1	2,350795	2,325879	2,330383	15,8	47,32	46,79	35,65	63,17	0,852912	1,883772	4,589534	1,609788	5,315345	7,997653	1,854498	2,9715	5,638832	1,472222	1,660482	1,660482	0,789191	2,418323	7,38075	0,630888	2,472231	7,560169	-0,017215	-0,022133	-0,35295	-0,676732	-0,999814	-0,553465	-0,781759	-1,502879	0,691452	1,595609	1,641155	1,893529	1,986481	2,075167	3,062885	3,82316	1,537891	1,612305	2,344312	3,307648	1,435941	1,617964	2,209291	3,440704	1,87488	2,075598	2,575857	3,308437	0
